accuracy,communication_rounds,dpMode,foldPrivacytest,foldTest,labelColumn,noiseScale,numClients,status,testnum,C,delta,epsilon,L,alpha,lambda_,max_iter,tolerance
0.7,1,noDP,90|119,60|89,target,None,3,finished,72_691048051,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,73_695174250,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,74_436886937,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,75_604826655,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,76_692244945,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,77_292122225,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,78_832116543,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,79_248251052,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,90|119,60|89,target,None,3,finished,80_468153155,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,81_388182355,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,82_691845310,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,83_400347893,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,84_712119091,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,85_696227384,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,86_727702102,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,87_704191851,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,88_438871812,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,2,noDP,90|119,60|89,target,None,3,finished,90_430589610,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,90|119,60|89,target,None,3,finished,91_453999599,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,90|119,60|89,target,None,3,finished,92_370889673,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,90|119,60|89,target,None,3,finished,93_370630275,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,90|119,60|89,target,None,3,finished,94_760023323,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,90|119,60|89,target,None,3,finished,95_733571387,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,90|119,60|89,target,None,3,finished,96_796582253,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,90|119,60|89,target,None,3,finished,97_912793626,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,90|119,60|89,target,None,3,finished,98_137342482,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,4,noDP,90|119,60|89,target,None,3,finished,99_576959328,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,4,noDP,90|119,60|89,target,None,3,finished,100_645274385,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,101_805147179,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,102_835173035,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,103_382456803,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,104_911114867,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,105_55724752,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,106_512652804,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,107_685386956,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,90|119,60|89,target,None,3,finished,108_911063659,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,109_97939269,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,8,noDP,90|119,60|89,target,None,3,finished,110_428261503,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,112_946922581,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,113_343840873,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,114_217196643,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,115_830711535,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,116_236192322,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,90|119,60|89,target,None,2,finished,117_916129219,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,118_424236586,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,119_979143310,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,noDP,90|119,60|89,target,None,3,finished,120_590366277,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,121_631012086,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,122_395876886,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,123_127724731,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,124_266267823,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,125_676945802,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,126_553794663,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,127_820355979,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,128_975771450,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,32,noDP,90|119,60|89,target,None,3,finished,130_683348872,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,131_38451805,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,132_817204241,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,133_984940629,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,134_848177396,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,135_928035257,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,136_438457658,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,137_716907979,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,138_938745421,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,139_218119685,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,64,noDP,90|119,60|89,target,None,3,finished,140_182437473,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.7,1,noDP,120|149,90|119,target,None,3,finished,141_636311936,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,120|149,90|119,target,None,3,finished,142_847313947,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,1,noDP,120|149,90|119,target,None,3,finished,143_250355270,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,1,noDP,120|149,90|119,target,None,3,finished,144_535085885,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,120|149,90|119,target,None,3,finished,145_900543616,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,1,noDP,120|149,90|119,target,None,3,finished,146_958488460,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,1,noDP,120|149,90|119,target,None,3,finished,147_41010433,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,120|149,90|119,target,None,3,finished,148_374342278,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,120|149,90|119,target,None,3,finished,149_542839100,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,1,noDP,120|149,90|119,target,None,3,finished,150_714352519,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,120|149,90|119,target,None,3,finished,151_199462699,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,120|149,90|119,target,None,3,finished,152_259983060,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,120|149,90|119,target,None,3,finished,153_275294327,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,2,noDP,120|149,90|119,target,None,3,finished,154_372737324,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,2,noDP,120|149,90|119,target,None,3,finished,155_322160035,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,120|149,90|119,target,None,3,finished,156_703368652,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,120|149,90|119,target,None,3,finished,157_810376615,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,2,noDP,120|149,90|119,target,None,3,finished,158_901466803,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,2,noDP,120|149,90|119,target,None,3,finished,159_798341529,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,2,noDP,120|149,90|119,target,None,3,finished,160_239774969,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,120|149,90|119,target,None,3,finished,161_340353936,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,120|149,90|119,target,None,3,finished,162_799415136,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,120|149,90|119,target,None,3,finished,163_294482690,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,120|149,90|119,target,None,3,finished,164_575206401,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,120|149,90|119,target,None,3,finished,165_181876129,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,120|149,90|119,target,None,3,finished,166_374490524,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,120|149,90|119,target,None,3,finished,167_853592485,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.8,4,noDP,120|149,90|119,target,None,3,finished,168_939117248,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,120|149,90|119,target,None,3,finished,169_451801974,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,4,noDP,120|149,90|119,target,None,3,finished,170_513573056,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,171_495282415,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,172_471659160,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,173_774277411,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,174_664461174,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,175_579810080,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,176_942319265,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,177_416023406,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,178_811044542,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,179_205813678,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,8,noDP,120|149,90|119,target,None,3,finished,180_472050841,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,181_659679878,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,182_534034139,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,183_846644897,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,184_996320894,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,185_807960641,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,186_365825852,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,187_713177298,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,188_74318050,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,189_576086486,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,16,noDP,120|149,90|119,target,None,3,finished,190_922371161,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,191_379315228,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,192_479041328,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,193_332577276,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,194_166745030,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,195_211467645,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,196_253946081,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,197_980327754,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,198_794193308,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,199_515472732,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,32,noDP,120|149,90|119,target,None,3,finished,200_379867798,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,201_109804884,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,202_549589716,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,203_753550477,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,204_801007435,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,205_96435223,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,206_220069823,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,207_670591332,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,208_24724407,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,209_214688237,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
0.9,64,noDP,120|149,90|119,target,None,3,finished,210_696226451,1,0.0013333333333333333,0.1,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,211_965757,1,0,0.001,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,212_813878117,1,0,0.001,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,213_377567545,1,0,0.001,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,214_74468549,1,0,0.001,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,215_510669090,1,0,0.001,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,216_3063481,1,0,0.001,0.2,0.001,0.01,500,1e-05
1.0,16,dpClient,60|89,30|59,target,64.0,3,finished,217_845904509,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,1_860550264,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,2_686431775,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.0,16,dpClient,30|59,0|29,target,64.0,3,finished,3_418772645,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,4_808981634,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,5_94103378,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,6_415138363,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.1,16,dpClient,30|59,0|29,target,64.0,3,finished,1_145952963,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,2_583367658,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,3_387123871,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,4_46967048,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,5_314118229,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.0,16,dpClient,30|59,0|29,target,64.0,3,finished,6_312774897,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,7_764962105,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,8_936057451,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.1,16,dpClient,30|59,0|29,target,64.0,3,finished,9_204145571,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,10_955131758,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,11_331502094,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,6.4,3,finished,12_576641497,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,13_884949051,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,6.4,3,finished,14_355601785,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.8,16,dpClient,30|59,0|29,target,6.4,3,finished,15_758109057,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,16_334080405,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,17_994238771,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,6.4,3,finished,18_365873292,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.6,16,dpClient,30|59,0|29,target,6.4,3,finished,19_571578351,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,20_849217535,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,0.64,3,finished,21_241846903,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,0.64,3,finished,22_669558384,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.6,16,dpClient,30|59,0|29,target,0.64,3,finished,23_275134715,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,0.64,3,finished,24_863393874,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,0.64,3,finished,25_84070468,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.6,16,dpClient,30|59,0|29,target,0.64,3,finished,26_429196412,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,0.64,3,finished,27_35614726,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.6,16,dpClient,30|59,0|29,target,0.64,3,finished,28_557786579,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,0.64,3,finished,29_391617055,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,0.64,3,finished,30_982261394,1,0,0.1,0.2,0.001,0.01,500,1e-05
0.6,16,dpClient,30|59,0|29,target,0.32,3,finished,31_65841979,1,0,0.2,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,1_418012970,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,2_132523973,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.5,16,dpClient,30|59,0|29,target,64.0,3,finished,3_676860231,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,1_809381142,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,2_668327400,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,3_46788002,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,4_774762060,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,5_520823081,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,6_664425886,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.0,16,dpClient,30|59,0|29,target,64.0,3,finished,7_251214089,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,8_754244452,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,64.0,3,finished,9_94009942,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,64.0,3,finished,10_461188315,1,0,0.001,0.2,0.001,0.01,500,1e-05
0.5,16,dpClient,30|59,0|29,target,6.4,3,finished,11_910949763,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.3,16,dpClient,30|59,0|29,target,6.4,3,finished,12_134439356,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,13_886862762,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.2,16,dpClient,30|59,0|29,target,6.4,3,finished,14_154746229,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.7,16,dpClient,30|59,0|29,target,6.4,3,finished,15_385795729,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.8,16,dpClient,30|59,0|29,target,6.4,3,finished,16_743045882,1,0,0.01,0.2,0.001,0.01,500,1e-05
0.8,16,dpClient,30|59,0|29,target,6.4,3,finished,17_990952590,1,0,0.01,0.2,0.001,0.01,500,1e-05
